"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1000000US210670037042029","Block 2029, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","0","0","0",
"1000000US210670037042030","Block 2030, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","334","330","4",
"1000000US210670037042031","Block 2031, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","66","65","1",
"1000000US210670037042032","Block 2032, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","0","0","0",
"1000000US210670037042033","Block 2033, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","1","1","0",
"1000000US210670037042034","Block 2034, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","0","0","0",
"1000000US210670037042035","Block 2035, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","2","0","2",
"1000000US210670037042036","Block 2036, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","0","0","0",
"1000000US210670037042037","Block 2037, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","0","0","0",
"1000000US210670037042038","Block 2038, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","0","0","0",
"1000000US210670037042039","Block 2039, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","65","65","0",
"1000000US210670037042040","Block 2040, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","21","15","6",
"1000000US210670037042041","Block 2041, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","17","17","0",
"1000000US210670037042042","Block 2042, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","0","0","0",
"1000000US210670037042043","Block 2043, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","0","0","0",
"1000000US210670037042044","Block 2044, Block Group 2, Census Tract 37.04, Fayette County, Kentucky","1","1","0",
"1000000US210670037043000","Block 3000, Block Group 3, Census Tract 37.04, Fayette County, Kentucky","177","177","0",
"1000000US210670037043001","Block 3001, Block Group 3, Census Tract 37.04, Fayette County, Kentucky","11","11","0",
"1000000US210670037043002","Block 3002, Block Group 3, Census Tract 37.04, Fayette County, Kentucky","29","26","3",
"1000000US210670037043003","Block 3003, Block Group 3, Census Tract 37.04, Fayette County, Kentucky","41","41","0",
"1000000US210670037043004","Block 3004, Block Group 3, Census Tract 37.04, Fayette County, Kentucky","62","62","0",
"1000000US210670037043005","Block 3005, Block Group 3, Census Tract 37.04, Fayette County, Kentucky","101","84","17",
"1000000US210670038021000","Block 1000, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","21","21","0",
"1000000US210670038021001","Block 1001, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","8","8","0",
"1000000US210670038021002","Block 1002, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","11","11","0",
"1000000US210670038021003","Block 1003, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","3","3","0",
"1000000US210670038021004","Block 1004, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","13","9","4",
"1000000US210670038021005","Block 1005, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","4","4","0",
"1000000US210670038021006","Block 1006, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021007","Block 1007, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","23","23","0",
"1000000US210670038021008","Block 1008, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","8","3","5",
"1000000US210670038021009","Block 1009, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","31","31","0",
"1000000US210670038021010","Block 1010, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","4","2","2",
"1000000US210670038021011","Block 1011, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021012","Block 1012, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","32","25","7",
"1000000US210670038021013","Block 1013, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021014","Block 1014, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","1","0","1",
"1000000US210670038021015","Block 1015, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021016","Block 1016, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","5","2","3",
"1000000US210670038021017","Block 1017, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","49","40","9",
"1000000US210670038021018","Block 1018, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","1","0","1",
"1000000US210670038021019","Block 1019, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","28","14","14",
"1000000US210670038021020","Block 1020, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021021","Block 1021, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","1","1","0",
"1000000US210670038021022","Block 1022, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","14","8","6",
"1000000US210670038021023","Block 1023, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","1","1","0",
"1000000US210670038021024","Block 1024, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","1","0","1",
"1000000US210670038021025","Block 1025, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","4","4","0",
"1000000US210670038021026","Block 1026, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","4","0","4",
"1000000US210670038021027","Block 1027, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","3","3","0",
"1000000US210670038021028","Block 1028, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021029","Block 1029, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021030","Block 1030, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021031","Block 1031, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","10","5","5",
"1000000US210670038021032","Block 1032, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","4","4","0",
"1000000US210670038021033","Block 1033, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","7","5","2",
"1000000US210670038021034","Block 1034, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","16","11","5",
"1000000US210670038021035","Block 1035, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021036","Block 1036, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021037","Block 1037, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021038","Block 1038, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021039","Block 1039, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","2","2","0",
"1000000US210670038021040","Block 1040, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021041","Block 1041, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","1","0","1",
"1000000US210670038021042","Block 1042, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021043","Block 1043, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","38","38","0",
"1000000US210670038021044","Block 1044, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","8","0","8",
"1000000US210670038021045","Block 1045, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","4","4","0",
"1000000US210670038021046","Block 1046, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038021047","Block 1047, Block Group 1, Census Tract 38.02, Fayette County, Kentucky","2","2","0",
"1000000US210670038022000","Block 2000, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","1","1","0",
"1000000US210670038022001","Block 2001, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","3","3","0",
"1000000US210670038022002","Block 2002, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","4","4","0",
"1000000US210670038022003","Block 2003, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","14","14","0",
"1000000US210670038022004","Block 2004, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","4","4","0",
"1000000US210670038022005","Block 2005, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","25","22","3",
"1000000US210670038022006","Block 2006, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","3","3","0",
"1000000US210670038022007","Block 2007, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022008","Block 2008, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022009","Block 2009, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","2","0","2",
"1000000US210670038022010","Block 2010, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022011","Block 2011, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022012","Block 2012, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022013","Block 2013, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","59","47","12",
"1000000US210670038022014","Block 2014, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","25","25","0",
"1000000US210670038022015","Block 2015, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","10","10","0",
"1000000US210670038022016","Block 2016, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","17","11","6",
"1000000US210670038022017","Block 2017, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022018","Block 2018, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","2","2","0",
"1000000US210670038022019","Block 2019, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022020","Block 2020, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022021","Block 2021, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","27","27","0",
"1000000US210670038022022","Block 2022, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","16","16","0",
"1000000US210670038022023","Block 2023, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","13","13","0",
"1000000US210670038022024","Block 2024, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","16","16","0",
"1000000US210670038022025","Block 2025, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","5","5","0",
"1000000US210670038022026","Block 2026, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","10","10","0",
"1000000US210670038022027","Block 2027, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022028","Block 2028, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022029","Block 2029, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","7","7","0",
"1000000US210670038022030","Block 2030, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038022031","Block 2031, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","16","16","0",
"1000000US210670038022032","Block 2032, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","7","7","0",
"1000000US210670038022033","Block 2033, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","5","2","3",
"1000000US210670038022034","Block 2034, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","7","0","7",
"1000000US210670038022035","Block 2035, Block Group 2, Census Tract 38.02, Fayette County, Kentucky","1","0","1",
"1000000US210670038023000","Block 3000, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","89","73","16",
"1000000US210670038023001","Block 3001, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","43","31","12",
"1000000US210670038023002","Block 3002, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","2","2","0",
"1000000US210670038023003","Block 3003, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","1","1","0",
"1000000US210670038023004","Block 3004, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","1","1","0",
"1000000US210670038023005","Block 3005, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023006","Block 3006, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","7","7","0",
"1000000US210670038023007","Block 3007, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","4","4","0",
"1000000US210670038023008","Block 3008, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","67","67","0",
"1000000US210670038023009","Block 3009, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023010","Block 3010, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","17","17","0",
"1000000US210670038023011","Block 3011, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023012","Block 3012, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023013","Block 3013, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","80","66","14",
"1000000US210670038023014","Block 3014, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","4","3","1",
"1000000US210670038023015","Block 3015, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023016","Block 3016, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023017","Block 3017, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","4","0","4",
"1000000US210670038023018","Block 3018, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023019","Block 3019, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","3","2","1",
"1000000US210670038023020","Block 3020, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023021","Block 3021, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023022","Block 3022, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
"1000000US210670038023023","Block 3023, Block Group 3, Census Tract 38.02, Fayette County, Kentucky","0","0","0",
